Unnamed: 0.1,detid,Unnamed: 0,LZANR,NAME,DET_IND,DET_NAM,dtctr_t,dtctr_l,lon,lat,Unnamed: 0_x,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage,Unnamed: 0_y,type,location_desc
1,4000011,1,0.0,0,0.0,0,Doppelschleife,lane1,11.621928,48.160583,0.0,2023-12-05T18:00:00.000+01:00,100.0,anyVehicle,42.84,carOrLightVehicle,5.0,0.0,Doppelschleife,Effnerstr. ca. 20m sÃÂ¼dl. Wahnfriedallee
2,4000012,2,0.0,0,0.0,0,Doppelschleife,lane2,11.621894,48.1606,1.0,2023-12-05T18:00:00.000+01:00,90.0,anyVehicle,47.88,carOrLightVehicle,4.0,1.0,Doppelschleife,Effnerstr. ca. 20m sÃÂ¼dl. Wahnfriedallee
5,4001011,5,0.0,0,0.0,0,Doppelschleife,lane1,11.594869,48.1876,4.0,2023-12-05T18:00:00.000+01:00,71.0,anyVehicle,54.0,carOrLightVehicle,4.0,6.0,Doppelschleife,"Frankfurter Ring,  zw. Lilienthal Allee und Stuttgarter Str.,  550 m westl. Lilienthal Allee"
6,4001012,6,0.0,0,0.0,0,Doppelschleife,lane2,11.594881,48.18766,5.0,2023-12-05T18:00:00.000+01:00,118.0,anyVehicle,55.44,carOrLightVehicle,6.0,7.0,Doppelschleife,"Frankfurter Ring,  zw. Lilienthal Allee und Stuttgarter Str.,  550 m westl. Lilienthal Allee"
7,4001013,7,0.0,0,0.0,0,Doppelschleife,lane1,11.594907,48.18783,6.0,2023-12-05T18:00:00.000+01:00,72.0,anyVehicle,47.88,carOrLightVehicle,5.0,8.0,Doppelschleife,"Frankfurter Ring,  zw. Lilienthal Allee und Stuttgarter Str.,  550 m westl. Lilienthal Allee"
8,4001014,8,0.0,0,0.0,0,Doppelschleife,lane2,11.594907,48.18778,7.0,2023-12-05T18:00:00.000+01:00,69.0,anyVehicle,0.0,carOrLightVehicle,5.0,9.0,Doppelschleife,"Frankfurter Ring,  zw. Lilienthal Allee und Stuttgarter Str.,  550 m westl. Lilienthal Allee"
13,4003011,13,0.0,0,0.0,0,Doppelschleife,lane1,11.606162,48.156414,8.0,2023-12-05T18:00:00.000+01:00,285.0,anyVehicle,41.76,carOrLightVehicle,16.0,14.0,Doppelschleife,"Isarring - Fahrtrichtung Ost, ca. 50 m nach KennedybrÃÂ¼ckeHeinrich-Mann-Allee"
14,4003012,14,0.0,0,0.0,0,Doppelschleife,lane2,11.606175,48.15644,9.0,2023-12-05T18:00:00.000+01:00,366.0,anyVehicle,45.72,carOrLightVehicle,16.0,15.0,Doppelschleife,"Isarring - Fahrtrichtung Ost, ca. 50 m nach KennedybrÃÂ¼ckeHeinrich-Mann-Allee"
17,4004011,17,0.0,0,0.0,0,Doppelschleife,lane1,11.596337,48.163513,12.0,2023-12-05T18:00:00.000+01:00,256.0,anyVehicle,21.24,carOrLightVehicle,27.0,20.0,Doppelschleife,"Isarring -  hinter Ausfahrt Biederstein-Tunnel, bei Dietlindenstr., Fahrtrichtung Effnerplatz"
18,4004012,18,0.0,0,0.0,0,Doppelschleife,lane2,11.596284,48.1635,13.0,2023-12-05T18:00:00.000+01:00,362.0,anyVehicle,22.68,carOrLightVehicle,33.0,21.0,Doppelschleife,"Isarring -  hinter Ausfahrt Biederstein-Tunnel, bei Dietlindenstr., Fahrtrichtung Effnerplatz"
21,4005011,21,0.0,0,0.0,0,0,0,11.592866,48.175503,16.0,2023-12-05T18:00:00.000+01:00,176.0,anyVehicle,41.04,carOrLightVehicle,14.0,24.0,Doppelschleife,"Schenkendorfstr.  Richtung Osten, unter BAB 9-ÃÅberfÃÂ¼hrung"
22,4005012,22,0.0,0,0.0,0,0,0,11.592879,48.17552,17.0,2023-12-05T18:00:00.000+01:00,253.0,anyVehicle,39.96,carOrLightVehicle,23.0,25.0,Doppelschleife,"Schenkendorfstr.  Richtung Osten, unter BAB 9-ÃÅberfÃÂ¼hrung"
23,4005013,23,0.0,0,0.0,0,0,0,11.592893,48.17554,18.0,2023-12-05T18:00:00.000+01:00,212.0,anyVehicle,44.64,carOrLightVehicle,18.0,26.0,Doppelschleife,"Schenkendorfstr.  Richtung Osten, unter BAB 9-ÃÅberfÃÂ¼hrung"
24,4005014,24,0.0,0,0.0,0,0,0,11.592959,48.175613,19.0,2023-12-05T18:00:00.000+01:00,55.0,anyVehicle,46.08,carOrLightVehicle,3.0,27.0,Doppelschleife,"Schenkendorfstr.  Richtung Westen, unter BAB 9-ÃÅberfÃÂ¼hrung"
25,4005015,25,0.0,0,0.0,0,0,0,11.592946,48.175594,20.0,2023-12-05T18:00:00.000+01:00,169.0,anyVehicle,49.68,carOrLightVehicle,11.0,28.0,Doppelschleife,"Schenkendorfstr.  Richtung Westen, unter BAB 9-ÃÅberfÃÂ¼hrung"
26,4005016,26,0.0,0,0.0,0,0,0,11.592933,48.175575,21.0,2023-12-05T18:00:00.000+01:00,205.0,anyVehicle,52.92,carOrLightVehicle,12.0,29.0,Doppelschleife,"Schenkendorfstr.  Richtung Westen, unter BAB 9-ÃÅberfÃÂ¼hrung"
27,4006011,27,0.0,0,0.0,0,Doppelschleife,lane1,11.570449,48.187363,22.0,2023-12-05T18:00:00.000+01:00,111.0,anyVehicle,42.84,carOrLightVehicle,6.0,30.0,Doppelschleife,Frankfurter Ring - Haus 12  (ca. 50 m ÃÂ¶stlich der Korbianstr.)
28,4006012,28,0.0,0,0.0,0,Doppelschleife,lane2,11.570416,48.18742,23.0,2023-12-05T18:00:00.000+01:00,47.0,anyVehicle,46.08,carOrLightVehicle,5.0,31.0,Doppelschleife,Frankfurter Ring - Haus 12  (ca. 50 m ÃÂ¶stlich der Korbianstr.)
29,4006021,29,0.0,0,0.0,0,0,0,11.570299,48.187504,24.0,2023-12-05T18:00:00.000+01:00,113.0,anyVehicle,39.96,carOrLightVehicle,7.0,32.0,Doppelschleife,Frankfurter Ring - Haus 12  (ca. 50 m ÃÂ¶stlich der Korbianstr.)
30,4006022,30,0.0,0,0.0,0,0,0,11.570406,48.187454,25.0,2023-12-05T18:00:00.000+01:00,148.0,anyVehicle,38.52,carOrLightVehicle,9.0,33.0,Doppelschleife,Frankfurter Ring - Haus 12  (ca. 50 m ÃÂ¶stlich der Korbianstr.)
33,4007013,33,0.0,0,0.0,0,Doppelschleife,lane1,11.560803,48.18679,28.0,2023-12-05T18:00:00.000+01:00,102.0,anyVehicle,46.8,carOrLightVehicle,7.0,36.0,Doppelschleife,"Moosacher Str.,  ca. 100 m westl. des Anhalter Platzes"
34,4007014,34,0.0,0,0.0,0,Doppelschleife,lane2,11.560803,48.186768,29.0,2023-12-05T18:00:00.000+01:00,81.0,anyVehicle,48.24,carOrLightVehicle,48.0,37.0,Doppelschleife,"Moosacher Str.,  ca. 100 m westl. des Anhalter Platzes"
35,4007015,35,0.0,0,0.0,0,Doppelschleife,lane3,11.560806,48.18674,30.0,2023-12-05T18:00:00.000+01:00,36.0,anyVehicle,54.72,carOrLightVehicle,2.0,38.0,Doppelschleife,"Moosacher Str.,  ca. 100 m westl. des Anhalter Platzes"
42,4009011,42,0.0,0,0.0,0,0,0,11.540312,48.18308,31.0,2023-12-05T18:00:00.000+01:00,178.0,anyVehicle,57.96,carOrLightVehicle,6.0,45.0,Doppelschleife,Landshuter Allee  - HÃÂ¶he Kusocinskidamm
43,4009012,43,0.0,0,0.0,0,0,0,11.540386,48.183144,32.0,2023-12-05T18:00:00.000+01:00,131.0,anyVehicle,61.92,carOrLightVehicle,4.0,46.0,Doppelschleife,Landshuter Allee  - HÃÂ¶he Kusocinskidamm
44,4009021,44,0.0,0,0.0,0,0,0,11.54058,48.183105,33.0,2023-12-05T18:00:00.000+01:00,193.0,anyVehicle,56.88,carOrLightVehicle,7.0,47.0,Doppelschleife,Landshuter Allee  - HÃÂ¶he Kusocinskidamm
45,4009022,45,0.0,0,0.0,0,0,0,11.540537,48.18304,34.0,2023-12-05T18:00:00.000+01:00,113.0,anyVehicle,65.88,carOrLightVehicle,3.0,48.0,Doppelschleife,Landshuter Allee  - HÃÂ¶he Kusocinskidamm
46,4010011,46,0.0,0,0.0,0,Doppelschleife,lane1,11.580435,48.106987,35.0,2023-12-05T18:00:00.000+01:00,94.0,anyVehicle,41.4,carOrLightVehicle,5.0,49.0,Doppelschleife,Tegernseer Landstr./Waltramstr. (McGraw-Graben)
47,4010012,47,0.0,0,0.0,0,Doppelschleife,lane2,11.5804,48.106976,36.0,2023-12-05T18:00:00.000+01:00,241.0,anyVehicle,39.96,carOrLightVehicle,14.0,50.0,Doppelschleife,Tegernseer Landstr./Waltramstr. (McGraw-Graben)
48,4010013,48,0.0,0,0.0,0,Doppelschleife,lane3,11.580356,48.106964,37.0,2023-12-05T18:00:00.000+01:00,215.0,anyVehicle,41.04,carOrLightVehicle,13.0,51.0,Doppelschleife,Tegernseer Landstr./Waltramstr. (McGraw-Graben)
49,4010014,49,0.0,0,0.0,0,Doppelschleife,lane4,11.580318,48.10695,38.0,2023-12-05T18:00:00.000+01:00,212.0,anyVehicle,49.68,carOrLightVehicle,10.0,52.0,Doppelschleife,Tegernseer Landstr./Waltramstr. (McGraw-Graben)
50,4010021,50,0.0,0,0.0,0,Doppelschleife,lane1,11.580142,48.106884,39.0,2023-12-05T18:00:00.000+01:00,162.0,anyVehicle,46.08,carOrLightVehicle,8.0,53.0,Doppelschleife,Tegernseer Landstr./Waltramstr. (McGraw-Graben)
51,4010022,51,0.0,0,0.0,0,Doppelschleife,lane2,11.58017,48.106895,40.0,2023-12-05T18:00:00.000+01:00,225.0,anyVehicle,45.36,carOrLightVehicle,11.0,54.0,Doppelschleife,Tegernseer Landstr./Waltramstr. (McGraw-Graben)
52,4010023,52,0.0,0,0.0,0,Doppelschleife,lane3,11.580216,48.106915,41.0,2023-12-05T18:00:00.000+01:00,235.0,anyVehicle,46.08,carOrLightVehicle,13.0,55.0,Doppelschleife,Tegernseer Landstr./Waltramstr. (McGraw-Graben)
53,4010024,53,0.0,0,0.0,0,Doppelschleife,lane4,11.58024,48.106926,42.0,2023-12-05T18:00:00.000+01:00,318.0,anyVehicle,51.12,carOrLightVehicle,14.0,56.0,Doppelschleife,Tegernseer Landstr./Waltramstr. (McGraw-Graben)
54,4012011,54,0.0,0,0.0,0,0,0,11.524555,48.127865,43.0,2023-12-05T18:00:00.000+01:00,161.0,anyVehicle,51.84,carOrLightVehicle,10.0,57.0,Doppelschleife,Garmischer Str./Siegenburger Str.
55,4012012,55,0.0,0,0.0,0,0,0,11.52452,48.127884,44.0,2023-12-05T18:00:00.000+01:00,303.0,anyVehicle,48.96,carOrLightVehicle,20.0,58.0,Doppelschleife,Garmischer Str./Siegenburger Str.
56,4012013,56,0.0,0,0.0,0,0,0,11.524496,48.1279,45.0,2023-12-05T18:00:00.000+01:00,324.0,anyVehicle,54.36,carOrLightVehicle,19.0,59.0,Doppelschleife,Garmischer Str./Siegenburger Str.
57,4012014,57,0.0,0,0.0,0,0,0,11.524388,48.12799,46.0,2023-12-05T18:00:00.000+01:00,221.0,anyVehicle,38.88,carOrLightVehicle,17.0,60.0,Doppelschleife,Garmischer Str./Siegenburger Str.
58,4012015,58,0.0,0,0.0,0,0,0,11.524421,48.12797,47.0,2023-12-05T18:00:00.000+01:00,367.0,anyVehicle,34.92,carOrLightVehicle,34.0,61.0,Doppelschleife,Garmischer Str./Siegenburger Str.
59,4012016,59,0.0,0,0.0,0,0,0,11.524449,48.12795,48.0,2023-12-05T18:00:00.000+01:00,347.0,anyVehicle,42.48,carOrLightVehicle,26.0,62.0,Doppelschleife,Garmischer Str./Siegenburger Str.
60,4013011,60,0.0,0,0.0,0,0,0,11.536535,48.149174,49.0,2023-12-05T18:00:00.000+01:00,82.0,anyVehicle,34.2,carOrLightVehicle,5.0,63.0,Doppelschleife,Landshuter Allee/Hirschbergstr.
61,4013012,61,0.0,0,0.0,0,0,0,11.53661,48.149166,50.0,2023-12-05T18:00:00.000+01:00,172.0,anyVehicle,36.0,carOrLightVehicle,10.0,64.0,Doppelschleife,Landshuter Allee/Hirschbergstr.
62,4013013,62,0.0,0,0.0,0,0,0,11.536674,48.14919,51.0,2023-12-05T18:00:00.000+01:00,292.0,anyVehicle,24.84,carOrLightVehicle,25.0,65.0,Doppelschleife,Landshuter Allee/Hirschbergstr.
63,4013014,63,0.0,0,0.0,0,0,0,11.536739,48.149174,52.0,2023-12-05T18:00:00.000+01:00,270.0,anyVehicle,22.32,carOrLightVehicle,32.0,66.0,Doppelschleife,Landshuter Allee/Hirschbergstr.
67,4013021,67,0.0,0,0.0,0,0,0,11.537071,48.149197,53.0,2023-12-05T18:00:00.000+01:00,287.0,anyVehicle,41.76,carOrLightVehicle,14.0,70.0,Doppelschleife,Landshuter Allee/Hirschbergstr.
68,4013022,68,0.0,0,0.0,0,0,0,11.536975,48.1492,54.0,2023-12-05T18:00:00.000+01:00,281.0,anyVehicle,45.36,carOrLightVehicle,12.0,71.0,Doppelschleife,Landshuter Allee/Hirschbergstr.
69,4013023,69,0.0,0,0.0,0,0,0,11.536889,48.149208,55.0,2023-12-05T18:00:00.000+01:00,110.0,anyVehicle,36.72,carOrLightVehicle,6.0,72.0,Doppelschleife,Landshuter Allee/Hirschbergstr.
70,4013024,70,0.0,0,0.0,0,0,0,11.536825,48.14924,56.0,2023-12-05T18:00:00.000+01:00,167.0,anyVehicle,39.24,carOrLightVehicle,8.0,73.0,Doppelschleife,Landshuter Allee/Hirschbergstr.
71,4014011,71,0.0,0,0.0,0,0,0,11.53757,48.15967,57.0,2023-12-05T18:00:00.000+01:00,123.0,anyVehicle,38.16,carOrLightVehicle,11.0,74.0,Doppelschleife,Landshuter Allee/Dom-Pedro-Str.
72,4014012,72,0.0,0,0.0,0,0,0,11.537543,48.15967,58.0,2023-12-05T18:00:00.000+01:00,281.0,anyVehicle,45.0,carOrLightVehicle,19.0,75.0,Doppelschleife,Landshuter Allee/Dom-Pedro-Str.
73,4014013,73,0.0,0,0.0,0,0,0,11.537517,48.15967,59.0,2023-12-05T18:00:00.000+01:00,278.0,anyVehicle,50.76,carOrLightVehicle,16.0,76.0,Doppelschleife,Landshuter Allee/Dom-Pedro-Str.
74,4014014,74,0.0,0,0.0,0,0,0,11.537409,48.159683,60.0,2023-12-05T18:00:00.000+01:00,123.0,anyVehicle,33.84,carOrLightVehicle,11.0,77.0,Doppelschleife,Landshuter Allee/Dom-Pedro-Str.
75,4014015,75,0.0,0,0.0,0,0,0,11.537436,48.159683,61.0,2023-12-05T18:00:00.000+01:00,262.0,anyVehicle,35.28,carOrLightVehicle,23.0,78.0,Doppelschleife,Landshuter Allee/Dom-Pedro-Str.
76,4014016,76,0.0,0,0.0,0,0,0,11.537463,48.159683,62.0,2023-12-05T18:00:00.000+01:00,303.0,anyVehicle,32.76,carOrLightVehicle,34.0,79.0,Doppelschleife,Landshuter Allee/Dom-Pedro-Str.
79,4019011,79,0.0,0,0.0,0,0,0,11.604775,48.20046,63.0,2023-12-05T18:00:00.000+01:00,47.0,anyVehicle,43.56,carOrLightVehicle,4.0,82.0,Einfachschleife,HeidemannstraÃÅ¸e
80,4019012,80,0.0,0,0.0,0,0,0,11.604789,48.200512,64.0,2023-12-05T18:00:00.000+01:00,34.0,anyVehicle,45.0,carOrLightVehicle,2.0,83.0,Einfachschleife,HeidemannstraÃÅ¸e
81,4019013,81,0.0,0,0.0,0,0,0,11.604828,48.2007,65.0,2023-12-05T18:00:00.000+01:00,44.0,anyVehicle,47.52,carOrLightVehicle,3.0,84.0,Einfachschleife,HeidemannstraÃÅ¸e
82,4019014,82,0.0,0,0.0,0,0,0,11.604815,48.200645,66.0,2023-12-05T18:00:00.000+01:00,46.0,anyVehicle,52.56,carOrLightVehicle,2.0,85.0,Einfachschleife,HeidemannstraÃÅ¸e
85,4020013,85,0.0,0,0.0,0,Doppelschleife,lane2,11.616897,48.155308,67.0,2023-12-05T18:00:00.000+01:00,78.0,anyVehicle,42.12,carOrLightVehicle,5.0,88.0,Doppelschleife,Effnerstr.
86,4020014,86,0.0,0,0.0,0,Doppelschleife,lane3,11.616856,48.155315,68.0,2023-12-05T18:00:00.000+01:00,88.0,anyVehicle,43.56,carOrLightVehicle,6.0,89.0,Doppelschleife,Effnerstr.
91,4022011,91,0.0,0,0.0,0,Einfachschleife,lane1,11.657216,48.129498,69.0,2023-12-05T18:00:00.000+01:00,88.0,anyVehicle,46.8,carOrLightVehicle,4.0,94.0,Doppelschleife,"Schatzbogen, 30m sÃÂ¼dl. Heltauer Str."
92,4022012,92,0.0,0,0.0,0,Einfachschleife,lane2,11.65727,48.12948,70.0,2023-12-05T18:00:00.000+01:00,81.0,anyVehicle,50.04,carOrLightVehicle,3.0,95.0,Doppelschleife,"Schatzbogen, 30m sÃÂ¼dl. Heltauer Str."
103,4025011,103,0.0,0,0.0,0,Doppelschleife,lane1,11.53938,48.091743,77.0,2023-12-05T18:00:00.000+01:00,162.0,anyVehicle,36.36,carOrLightVehicle,10.0,108.0,Doppelschleife,"Wolfratshauser Str., nÃÂ¶rdlich LudwigshÃÂ¶her Str."
106,4027011,106,0.0,0,0.0,0,Doppelschleife,lane1,11.5385,48.171394,79.0,2023-12-05T18:00:00.000+01:00,139.0,anyVehicle,51.48,carOrLightVehicle,5.0,112.0,Doppelschleife,"Landshuter Allee, sÃÂ¼dl. Georg-Brauchle-Ring, bei HengelstraÃÅ¸e"
107,4027012,107,0.0,0,0.0,0,Doppelschleife,lane2,11.538528,48.171394,80.0,2023-12-05T18:00:00.000+01:00,273.0,anyVehicle,45.36,carOrLightVehicle,13.0,113.0,Doppelschleife,"Landshuter Allee, sÃÂ¼dl. Georg-Brauchle-Ring, bei HengelstraÃÅ¸e"
123,4033011,123,0.0,0,0.0,0,Doppelschleife,lane1,11.618207,48.138115,85.0,2023-12-05T18:00:00.000+01:00,39.0,anyVehicle,42.84,carOrLightVehicle,2.0,132.0,Doppelschleife,"Prinzregentenstrasse, 20m westl. Wagenbauerstr."
124,4033012,124,0.0,0,0.0,0,Doppelschleife,lane2,11.618207,48.138096,86.0,2023-12-05T18:00:00.000+01:00,88.0,anyVehicle,42.84,carOrLightVehicle,6.0,133.0,Doppelschleife,"Prinzregentenstrasse, 20m westl. Wagenbauerstr."
127,4035011,127,0.0,0,0.0,0,0,0,11.574196,48.177963,87.0,2023-12-05T18:00:00.000+01:00,163.0,anyVehicle,42.12,carOrLightVehicle,7.0,136.0,Doppelschleife,"SÃÂ¼drÃÂ¶hre, Rampe Belgradstr. + Hauptfahrbahn,  Block 47 (MQ 2)"
128,4035012,128,0.0,0,0.0,0,0,0,11.574182,48.177982,88.0,2023-12-05T18:00:00.000+01:00,294.0,anyVehicle,45.72,carOrLightVehicle,13.0,137.0,Doppelschleife,"SÃÂ¼drÃÂ¶hre, Rampe Belgradstr. + Hauptfahrbahn,  Block 47 (MQ 2)"
129,4035013,129,0.0,0,0.0,0,0,0,11.574182,48.178017,89.0,2023-12-05T18:00:00.000+01:00,346.0,anyVehicle,37.44,carOrLightVehicle,21.0,138.0,Doppelschleife,"SÃÂ¼drÃÂ¶hre, Rampe Belgradstr. + Hauptfahrbahn,  Block 47 (MQ 2)"
130,4036011,130,0.0,0,0.0,0,0,0,11.583437,48.17752,90.0,2023-12-05T18:00:00.000+01:00,141.0,anyVehicle,39.96,carOrLightVehicle,8.0,139.0,Doppelschleife,"SÃÂ¼drÃÂ¶hre Ausfahrt LeopoldstraÃÅ¸e + Hauptfahrbahn, Block 91 (MQ 3)"
134,4037011,134,0.0,0,0.0,0,0,0,11.586639,48.17736,91.0,2023-12-05T18:00:00.000+01:00,347.0,anyVehicle,48.24,carOrLightVehicle,16.0,143.0,Doppelschleife,"SÃÂ¼drÃÂ¶hre Ausfahrt BAB A9 + Hauptfahrbahn,  Block 109 (MQ 4)"
135,4037012,135,0.0,0,0.0,0,0,0,11.586638,48.177387,92.0,2023-12-05T18:00:00.000+01:00,181.0,anyVehicle,60.12,carOrLightVehicle,6.0,144.0,Doppelschleife,"SÃÂ¼drÃÂ¶hre Ausfahrt BAB A9 + Hauptfahrbahn,  Block 109 (MQ 4)"
137,4038011,137,0.0,0,0.0,0,0,0,11.587214,48.177704,94.0,2023-12-05T18:00:00.000+01:00,332.0,anyVehicle,40.32,carOrLightVehicle,18.0,146.0,Doppelschleife,"NordrÃÂ¶hre Hauptfahrbahn, Ostportal  Block 119 (MQ 5)"
138,4038012,138,0.0,0,0.0,0,0,0,11.587214,48.17769,95.0,2023-12-05T18:00:00.000+01:00,309.0,anyVehicle,45.0,carOrLightVehicle,14.0,147.0,Doppelschleife,"NordrÃÂ¶hre Hauptfahrbahn, Ostportal  Block 119 (MQ 5)"
139,4039011,139,0.0,0,0.0,0,0,0,11.583436,48.177692,96.0,2023-12-05T18:00:00.000+01:00,146.0,anyVehicle,45.36,carOrLightVehicle,6.0,148.0,Doppelschleife,"NordrÃÂ¶hre Einfahrt Rampe LeopoldstraÃÅ¸e, Block 90 (MQ 6)"
143,4041011,143,0.0,0,0.0,0,0,0,11.574544,48.17818,97.0,2023-12-05T18:00:00.000+01:00,209.0,anyVehicle,46.08,carOrLightVehicle,9.0,152.0,Doppelschleife,NordrÃÂ¶hre Hauptfahrbahn + 1 Ausfahrt Knorr-/Belgradstr. Block 48 (MQ 8)
144,4041012,144,0.0,0,0.0,0,0,0,11.574544,48.178146,98.0,2023-12-05T18:00:00.000+01:00,286.0,anyVehicle,51.12,carOrLightVehicle,12.0,153.0,Doppelschleife,NordrÃÂ¶hre Hauptfahrbahn + 1 Ausfahrt Knorr-/Belgradstr. Block 48 (MQ 8)
145,4041013,145,0.0,0,0.0,0,0,0,11.574544,48.17811,99.0,2023-12-05T18:00:00.000+01:00,306.0,anyVehicle,57.6,carOrLightVehicle,11.0,154.0,Doppelschleife,NordrÃÂ¶hre Hauptfahrbahn + 1 Ausfahrt Knorr-/Belgradstr. Block 48 (MQ 8)
146,4044011,146,0.0,0,0.0,0,Doppelschleife,lane1,11.669388,48.13976,100.0,2023-12-05T18:00:00.000+01:00,65.0,anyVehicle,37.8,carOrLightVehicle,9.0,157.0,Doppelschleife,Riemer Str. Haus Nr. 274 (ca. 20m ÃÂ¶stlich Schatzbogen)
147,4044012,147,0.0,0,0.0,0,Doppelschleife,lane2,11.669388,48.13976,101.0,2023-12-05T18:00:00.000+01:00,76.0,anyVehicle,36.36,carOrLightVehicle,11.0,158.0,Doppelschleife,Riemer Str. Haus Nr. 274 (ca. 20m ÃÂ¶stlich Schatzbogen)
148,4045011,148,0.0,0,0.0,0,Doppelschleife,lane1,11.678177,48.13975,102.0,2023-12-05T18:00:00.000+01:00,38.0,anyVehicle,35.28,carOrLightVehicle,4.0,159.0,Doppelschleife,Am Mitterfeld gegenÃÂ¼ber Hs. Nr. 150
149,4046011,149,0.0,0,0.0,0,0,0,11.677234,48.140068,103.0,2023-12-05T18:00:00.000+01:00,58.0,anyVehicle,45.0,carOrLightVehicle,4.0,160.0,Doppelschleife,Riemer Str / bei SB Mast 76
150,4047011,150,0.0,0,0.0,0,0,0,11.690129,48.13913,104.0,2023-12-05T18:00:00.000+01:00,8.0,anyVehicle,45.36,carOrLightVehicle,0.0,161.0,Doppelschleife,Paul Henri Spaak Str / bei SB Mast 4
151,4047012,151,0.0,0,0.0,0,0,0,11.690086,48.139194,105.0,2023-12-05T18:00:00.000+01:00,19.0,anyVehicle,42.12,carOrLightVehicle,1.0,162.0,Doppelschleife,Paul Henri Spaak Str / bei SB Mast 4
152,4048011,152,0.0,0,0.0,0,0,0,11.689418,48.138275,106.0,2023-12-05T18:00:00.000+01:00,72.0,anyVehicle,38.16,carOrLightVehicle,6.0,163.0,Doppelschleife,Olof Palme Str / bei SB Mast 2
153,4048012,153,0.0,0,0.0,0,0,0,11.689418,48.138275,107.0,2023-12-05T18:00:00.000+01:00,105.0,anyVehicle,39.6,carOrLightVehicle,10.0,164.0,Doppelschleife,Olof Palme Str / bei SB Mast 2
154,4049011,154,0.0,0,0.0,0,0,0,11.688123,48.138264,108.0,2023-12-05T18:00:00.000+01:00,21.0,anyVehicle,43.92,carOrLightVehicle,1.0,165.0,Doppelschleife,Am HÃÂ¼llgraben / HÃÂ¶he SB Mast 26
155,4049012,155,0.0,0,0.0,0,0,0,11.688101,48.13833,109.0,2023-12-05T18:00:00.000+01:00,84.0,anyVehicle,38.16,carOrLightVehicle,9.0,166.0,Doppelschleife,Am HÃÂ¼llgraben / HÃÂ¶he SB Mast 26
156,4050011,156,0.0,0,0.0,0,0,0,11.688272,48.138542,110.0,2023-12-05T18:00:00.000+01:00,51.0,anyVehicle,41.76,carOrLightVehicle,4.0,167.0,Doppelschleife,Am HÃÂ¼llgraben / bei SB Mast 27
157,4050012,157,0.0,0,0.0,0,0,0,11.688305,48.138508,111.0,2023-12-05T18:00:00.000+01:00,42.0,anyVehicle,43.2,carOrLightVehicle,3.0,168.0,Doppelschleife,Am HÃÂ¼llgraben / bei SB Mast 27
158,4051011,158,0.0,0,0.0,0,0,0,11.707974,48.138065,112.0,2023-12-05T18:00:00.000+01:00,33.0,anyVehicle,44.28,carOrLightVehicle,2.0,169.0,Doppelschleife,Paul Henri Spaak Str / bei SB Mast 76
159,4051012,159,0.0,0,0.0,0,0,0,11.707974,48.138065,113.0,2023-12-05T18:00:00.000+01:00,23.0,anyVehicle,45.72,carOrLightVehicle,1.0,170.0,Doppelschleife,Paul Henri Spaak Str / bei SB Mast 76
160,4054011,160,0.0,0,0.0,0,0,0,11.705729,48.13832,114.0,2023-12-05T18:00:00.000+01:00,21.0,anyVehicle,51.12,carOrLightVehicle,1.0,171.0,Doppelschleife,Paul Henri Spaak Str / bei SB Mast 66
161,4054012,161,0.0,0,0.0,0,0,0,11.705771,48.138412,115.0,2023-12-05T18:00:00.000+01:00,6.0,anyVehicle,50.76,carOrLightVehicle,0.0,172.0,Doppelschleife,Paul Henri Spaak Str / bei SB Mast 66
162,4055011,162,0.0,0,0.0,0,0,0,11.705782,48.138527,116.0,2023-12-05T18:00:00.000+01:00,17.0,anyVehicle,52.56,carOrLightVehicle,1.0,173.0,Doppelschleife,Paul Henri Spaak Str / bei SB Mast 66
163,4055012,163,0.0,0,0.0,0,0,0,11.70575,48.138493,117.0,2023-12-05T18:00:00.000+01:00,6.0,anyVehicle,56.16,carOrLightVehicle,0.0,174.0,Doppelschleife,Paul Henri Spaak Str / bei SB Mast 66
168,4059011,168,0.0,0,0.0,0,0,0,11.712385,48.13973,118.0,2023-12-05T18:00:00.000+01:00,13.0,anyVehicle,41.04,carOrLightVehicle,1.0,179.0,Doppelschleife,Ottendichler Str bei SchilderbrÃÂ¼cke
169,4059012,169,0.0,0,0.0,0,0,0,11.712385,48.13973,119.0,2023-12-05T18:00:00.000+01:00,34.0,anyVehicle,40.68,carOrLightVehicle,3.0,180.0,Doppelschleife,Ottendichler Str bei SchilderbrÃÂ¼cke
170,4059013,170,0.0,0,0.0,0,0,0,11.712385,48.13973,120.0,2023-12-05T18:00:00.000+01:00,36.0,anyVehicle,36.36,carOrLightVehicle,3.0,181.0,Doppelschleife,Ottendichler Str bei SchilderbrÃÂ¼cke
171,4060011,171,0.0,0,0.0,0,Doppelschleife,lane1,11.690265,48.135986,121.0,2023-12-05T18:00:00.000+01:00,75.0,anyVehicle,42.12,carOrLightVehicle,7.0,182.0,Doppelschleife,Olof Palme Str / bei SB Mast 16
172,4060012,172,0.0,0,0.0,0,Doppelschleife,lane2,11.690265,48.135986,122.0,2023-12-05T18:00:00.000+01:00,72.0,anyVehicle,46.8,carOrLightVehicle,5.0,183.0,Doppelschleife,Olof Palme Str / bei SB Mast 16
