,detid,LZANR,NAME,DET_IND,DET_NAM,dtctr_t,dtctr_l,geometry,lon,lat
2549,11039002,1039.0,Eversbuschstr./ Hohenadelweg,2.0,D11,LZA-Detektor,,11.457026 48.203712,11.457026,48.203712
2550,11039003,1039.0,Eversbuschstr./ Hohenadelweg,3.0,D21,LZA-Detektor,,11.457294 48.204258,11.457294,48.204258
2551,11040001,1040.0,Maria-Probst-/ Schwarzhauptstraße,1.0,D11,LZA-Detektor,,11.591006 48.192794,11.591006,48.192794
2552,11040002,1040.0,Maria-Probst-/ Schwarzhauptstraße,2.0,D12,LZA-Detektor,,11.589668 48.192768,11.589668,48.192768
2553,11040003,1040.0,Maria-Probst-/ Schwarzhauptstraße,3.0,D21,LZA-Detektor,,11.590804 48.192766,11.590804,48.192766
2554,11040004,1040.0,Maria-Probst-/ Schwarzhauptstraße,4.0,D22,LZA-Detektor,,11.590804 48.192741,11.590804,48.192741
2555,11040005,1040.0,Maria-Probst-/ Schwarzhauptstraße,5.0,D31,LZA-Detektor,,11.590436 48.192396,11.590436,48.192396
2556,11040006,1040.0,Maria-Probst-/ Schwarzhauptstraße,6.0,D32,LZA-Detektor,,11.590393 48.192449,11.590393,48.192449
2557,11040007,1040.0,Maria-Probst-/ Schwarzhauptstraße,7.0,D41,LZA-Detektor,,11.589744 48.192664,11.589744,48.192664
2558,11040008,1040.0,Maria-Probst-/ Schwarzhauptstraße,8.0,D42,LZA-Detektor,,11.589629 48.192692,11.589629,48.192692
2559,11040009,1040.0,Maria-Probst-/ Schwarzhauptstraße,9.0,D51,LZA-Detektor,,11.589886 48.192723,11.589886,48.192723
2560,11040010,1040.0,Maria-Probst-/ Schwarzhauptstraße,10.0,D61,LZA-Detektor,,11.590247 48.193036,11.590247,48.193036
2561,11040011,1040.0,Maria-Probst-/ Schwarzhauptstraße,11.0,D62,LZA-Detektor,,11.590288 48.192992,11.590288,48.192992
2562,11041002,1041.0,Margot-Kalinke-/ Maria-Probst-Str.,2.0,D21,LZA-Detektor,,11.596625 48.192451,11.596625,48.192451
2563,11041003,1041.0,Margot-Kalinke-/ Maria-Probst-Str.,3.0,D31,LZA-Detektor,,11.595819 48.192757,11.595819,48.192757
2564,11041004,1041.0,Margot-Kalinke-/ Maria-Probst-Str.,4.0,D41,LZA-Detektor,,11.596422 48.193126,11.596422,48.193126
2565,11041005,1041.0,Margot-Kalinke-/ Maria-Probst-Str.,5.0,D51,LZA-Detektor,,11.59595 48.192785,11.59595,48.192785
2566,11041006,1041.0,Margot-Kalinke-/ Maria-Probst-Str.,6.0,D71,LZA-Detektor,,11.597087 48.192824,11.597087,48.192824
2567,11043001,1043.0,Arnulf-/ Hopfenstr.,1.0,D11,LZA-Detektor,,11.554506 48.1424,11.554506,48.1424
2568,11043002,1043.0,Arnulf-/ Hopfenstr.,2.0,D21,LZA-Detektor,,11.553491 48.142464,11.553491,48.142464
2569,11043003,1043.0,Arnulf-/ Hopfenstr.,3.0,D22,LZA-Detektor,,11.553637 48.142464,11.553637,48.142464
2570,11043004,1043.0,Arnulf-/ Hopfenstr.,4.0,D23,LZA-Detektor,,11.553422 48.142508,11.553422,48.142508
2571,11044001,1044.0,Arnulf-/ Deroystr.,1.0,D11,LZA-Detektor,,11.546038 48.144183,11.546038,48.144183
2572,11044002,1044.0,Arnulf-/ Deroystr.,2.0,D12,LZA-Detektor,,11.546024 48.144162,11.546024,48.144162
2573,11044003,1044.0,Arnulf-/ Deroystr.,3.0,D21,LZA-Detektor,,11.54535 48.143939,11.54535,48.143939
2574,11044004,1044.0,Arnulf-/ Deroystr.,4.0,D31,LZA-Detektor,,11.544843 48.144298,11.544843,48.144298
2575,11044005,1044.0,Arnulf-/ Deroystr.,5.0,D32,LZA-Detektor,,11.544862 48.144325,11.544862,48.144325
2576,11044006,1044.0,Arnulf-/ Deroystr.,6.0,D41,LZA-Detektor,,11.545543 48.144552,11.545543,48.144552
2577,11044014,1044.0,Arnulf-/ Deroystr.,14.0,D22,LZA-Detektor,,11.54531 48.143941,11.54531,48.143941
2578,11047001,1047.0,Arnulf-/ Nibelungenstr.,1.0,D11,LZA-Detektor,,11.513461 48.15361,11.513461,48.15361
2579,11047002,1047.0,Arnulf-/ Nibelungenstr.,2.0,D12,LZA-Detektor,,11.513571 48.153492,11.513571,48.153492
2580,11047003,1047.0,Arnulf-/ Nibelungenstr.,3.0,D21,LZA-Detektor,,11.512641 48.15392,11.512641,48.15392
2581,11047004,1047.0,Arnulf-/ Nibelungenstr.,4.0,D22,LZA-Detektor,,11.512772 48.153885,11.512772,48.153885
2582,11047005,1047.0,Arnulf-/ Nibelungenstr.,5.0,D31,LZA-Detektor,,11.513311 48.153934,11.513311,48.153934
2583,11047006,1047.0,Arnulf-/ Nibelungenstr.,6.0,D211,LZA-Detektor,,11.513291 48.153786,11.513291,48.153786
2584,11055002,1055.0,Elisabethplatz/ Franz-Joseph-/ Kurfürstenstr.,2.0,D12,LZA-Detektor,,11.575068 48.157308,11.575068,48.157308
2585,11055003,1055.0,Elisabethplatz/ Franz-Joseph-/ Kurfürstenstr.,3.0,D21,LZA-Detektor,,11.574531 48.15762,11.574531,48.15762
2586,11055004,1055.0,Elisabethplatz/ Franz-Joseph-/ Kurfürstenstr.,4.0,D22,LZA-Detektor,,11.57472 48.15764,11.57472,48.15764
2587,11055005,1055.0,Elisabethplatz/ Franz-Joseph-/ Kurfürstenstr.,5.0,D31,LZA-Detektor,,11.574897 48.158018,11.574897,48.158018
2588,11055006,1055.0,Elisabethplatz/ Franz-Joseph-/ Kurfürstenstr.,6.0,D32,LZA-Detektor,,11.574928 48.158018,11.574928,48.158018
2589,11055007,1055.0,Elisabethplatz/ Franz-Joseph-/ Kurfürstenstr.,7.0,D61,LZA-Detektor,,11.575765 48.157336,11.575765,48.157336
2590,11055008,1055.0,Elisabethplatz/ Franz-Joseph-/ Kurfürstenstr.,8.0,D81,LZA-Detektor,,11.575595 48.158022,11.575595,48.158022
2591,11055009,1055.0,Elisabethplatz/ Franz-Joseph-/ Kurfürstenstr.,9.0,D91,LZA-Detektor,,11.576153 48.15773,11.576153,48.15773
2592,11055010,1055.0,Elisabethplatz/ Franz-Joseph-/ Kurfürstenstr.,10.0,D92,LZA-Detektor,,11.575929 48.157688,11.575929,48.157688
2593,11056002,1056.0,Clemens-/ Schleißheimer Str.,2.0,D12,LZA-Detektor,,11.56446 48.164097,11.56446,48.164097
2594,11056003,1056.0,Clemens-/ Schleißheimer Str.,3.0,D13,LZA-Detektor,,11.564449 48.164562,11.564449,48.164562
2595,11056004,1056.0,Clemens-/ Schleißheimer Str.,4.0,D21,LZA-Detektor,,11.564048 48.164593,11.564048,48.164593
2596,11056005,1056.0,Clemens-/ Schleißheimer Str.,5.0,D31,LZA-Detektor,,11.564461 48.16496,11.564461,48.16496
2597,11056006,1056.0,Clemens-/ Schleißheimer Str.,6.0,D32,LZA-Detektor,,11.564502 48.164955,11.564502,48.164955
2598,11056007,1056.0,Clemens-/ Schleißheimer Str.,7.0,D33,LZA-Detektor,,11.56452 48.16449,11.56452,48.16449
2599,11056008,1056.0,Clemens-/ Schleißheimer Str.,8.0,D41,LZA-Detektor,,11.564936 48.164463,11.564936,48.164463
2600,11075009,1075.0,Sudetendeutsche Str./ Aussiger Platz,9.0,D11,LZA-Detektor,,11.574925 48.196412,11.574925,48.196412
2601,11075010,1075.0,Sudetendeutsche Str./ Aussiger Platz,10.0,D21,LZA-Detektor,,11.57603 48.196378,11.57603,48.196378
2602,11075011,1075.0,Sudetendeutsche Str./ Aussiger Platz,11.0,D511,LZA-Detektor,,11.575409 48.196137,11.575409,48.196137
2603,11075012,1075.0,Sudetendeutsche Str./ Aussiger Platz,12.0,D512,LZA-Detektor,,11.575489 48.196681,11.575489,48.196681
2604,11083001,1083.0,Wasserburger Land-/ Mauerseglerstr.,1.0,D11,LZA-Detektor,,11.694681 48.12021,11.694681,48.12021
2605,11083002,1083.0,Wasserburger Land-/ Mauerseglerstr.,2.0,D12,LZA-Detektor,,11.694696 48.12023,11.694696,48.12023
2606,11083003,1083.0,Wasserburger Land-/ Mauerseglerstr.,3.0,D13,LZA-Detektor,,11.695019 48.12017,11.695019,48.12017
2607,11083004,1083.0,Wasserburger Land-/ Mauerseglerstr.,4.0,D21,LZA-Detektor,,11.695393 48.120293,11.695393,48.120293
2608,11083005,1083.0,Wasserburger Land-/ Mauerseglerstr.,5.0,D31,LZA-Detektor,,11.695816 48.119926,11.695816,48.119926
2609,11083006,1083.0,Wasserburger Land-/ Mauerseglerstr.,6.0,D32,LZA-Detektor,,11.695792 48.119904,11.695792,48.119904
2610,11084001,1084.0,Germania-/ Potsdamer Str.,1.0,D11,LZA-Detektor,,11.588638 48.167358,11.588638,48.167358
2611,11084002,1084.0,Germania-/ Potsdamer Str.,2.0,D21,LZA-Detektor,,11.588208 48.167257,11.588208,48.167257
2612,11084003,1084.0,Germania-/ Potsdamer Str.,3.0,D22,LZA-Detektor,,11.588254 48.167287,11.588254,48.167287
2613,11084004,1084.0,Germania-/ Potsdamer Str.,4.0,D31,LZA-Detektor,,11.587746 48.167387,11.587746,48.167387
2614,11084005,1084.0,Germania-/ Potsdamer Str.,5.0,D41,LZA-Detektor,,11.588223 48.167562,11.588223,48.167562
2615,11084006,1084.0,Germania-/ Potsdamer Str.,6.0,D42,LZA-Detektor,,11.58819 48.167538,11.58819,48.167538
2616,11084015,1084.0,Germania-/ Potsdamer Str.,15.0,D23,LZA-Detektor,,11.588264 48.167339,11.588264,48.167339
2617,11084016,1084.0,Germania-/ Potsdamer Str.,16.0,D43,LZA-Detektor,,11.588181 48.167478,11.588181,48.167478
2618,11101004,1101.0,Geschwister-Scholl-Platz,4.0,D21,LZA-Detektor,,11.581557 48.151354,11.581557,48.151354
2619,11101005,1101.0,Geschwister-Scholl-Platz,5.0,D22,LZA-Detektor,,11.581788 48.151318,11.581788,48.151318
2620,11101006,1101.0,Geschwister-Scholl-Platz,6.0,D31,LZA-Detektor,,11.58138 48.15138,11.58138,48.15138
2621,11101007,,,,,,,11.581465 48.150864,11.581465,48.150864
2622,11101008,1101.0,Geschwister-Scholl-Platz,8.0,D11,LZA-Detektor,,11.581516 48.150819,11.581516,48.150819
2623,11101009,1101.0,Geschwister-Scholl-Platz,9.0,D12,LZA-Detektor,,11.581474 48.150831,11.581474,48.150831
2624,11101010,1101.0,Geschwister-Scholl-Platz,10.0,D41,LZA-Detektor,,11.581703 48.151559,11.581703,48.151559
2625,11101011,1101.0,Geschwister-Scholl-Platz,11.0,D42,LZA-Detektor,,11.581743 48.151558,11.581743,48.151558
2626,11113001,1113.0,Gollierstr./ Theresienhöhe,1.0,D11,LZA-Detektor,,11.547464 48.13514,11.547464,48.13514
2627,11113002,1113.0,Gollierstr./ Theresienhöhe,2.0,D12,LZA-Detektor,,11.547457 48.135197,11.547457,48.135197
2628,11113003,1113.0,Gollierstr./ Theresienhöhe,3.0,D13,LZA-Detektor,,11.547634 48.13541,11.547634,48.13541
2629,11113006,1113.0,Gollierstr./ Theresienhöhe,6.0,D21,LZA-Detektor,,11.54746 48.1356,11.54746,48.1356
2630,11113007,1113.0,Gollierstr./ Theresienhöhe,7.0,D31,LZA-Detektor,,11.548187 48.135895,11.548187,48.135895
2631,11113008,1113.0,Gollierstr./ Theresienhöhe,8.0,D32,LZA-Detektor,,11.54817 48.13585,11.54817,48.13585
2632,11113009,1113.0,Gollierstr./ Theresienhöhe,9.0,D33,LZA-Detektor,,11.547457 48.135315,11.547457,48.135315
2633,11113010,1113.0,Gollierstr./ Theresienhöhe,10.0,D34,LZA-Detektor,,11.547491 48.135303,11.547491,48.135303
2634,11113016,1113.0,Gollierstr./ Theresienhöhe,16.0,D22,LZA-Detektor,,11.547468 48.135628,11.547468,48.135628
2635,11122001,1122.0,Eversbuschstr./ Paul-Ehrlich-Weg,1.0,D11,LZA-Detektor,,11.458378 48.19482,11.458378,48.19482
2636,11122002,1122.0,Eversbuschstr./ Paul-Ehrlich-Weg,2.0,D12,LZA-Detektor,,11.458189 48.194954,11.458189,48.194954
2637,11122003,1122.0,Eversbuschstr./ Paul-Ehrlich-Weg,3.0,D21,LZA-Detektor,,11.45785 48.1951,11.45785,48.1951
2638,11122004,1122.0,Eversbuschstr./ Paul-Ehrlich-Weg,4.0,D22,LZA-Detektor,,11.457605 48.195065,11.457605,48.195065
2639,11122005,1122.0,Eversbuschstr./ Paul-Ehrlich-Weg,5.0,D31,LZA-Detektor,,11.458011 48.195568,11.458011,48.195568
2640,11125001,1125.0,Georg-Brauchle-Ring / Riesstr.,1.0,D11,LZA-Detektor,,11.536714 48.176423,11.536714,48.176423
2641,11125002,1125.0,Georg-Brauchle-Ring / Riesstr.,2.0,D12,LZA-Detektor,,11.537004 48.176392,11.537004,48.176392
2642,11125003,1125.0,Georg-Brauchle-Ring / Riesstr.,3.0,D13,LZA-Detektor,,11.537003 48.176364,11.537003,48.176364
2643,11125004,1125.0,Georg-Brauchle-Ring / Riesstr.,4.0,D21,LZA-Detektor,,11.53567 48.176256,11.53567,48.176256
2644,11125005,1125.0,Georg-Brauchle-Ring / Riesstr.,5.0,D22,LZA-Detektor,,11.53567 48.176283,11.53567,48.176283
2645,11125006,1125.0,Georg-Brauchle-Ring / Riesstr.,6.0,D23,LZA-Detektor,,11.535673 48.17631,11.535673,48.17631
2646,11125007,1125.0,Georg-Brauchle-Ring / Riesstr.,7.0,D31,LZA-Detektor,,11.536043 48.176333,11.536043,48.176333
2647,11125008,1125.0,Georg-Brauchle-Ring / Riesstr.,8.0,D41,LZA-Detektor,,11.536274 48.176556,11.536274,48.176556
2648,11125009,1125.0,Georg-Brauchle-Ring / Riesstr.,9.0,D42,LZA-Detektor,,11.536313 48.176623,11.536313,48.176623
2649,11125010,1125.0,Georg-Brauchle-Ring / Riesstr.,10.0,D43,LZA-Detektor,,11.536222 48.176521,11.536222,48.176521
2650,11125011,1125.0,Georg-Brauchle-Ring / Riesstr.,11.0,D71,LZA-Detektor,,11.535234 48.176165,11.535234,48.176165
2651,11125012,1125.0,Georg-Brauchle-Ring / Riesstr.,12.0,D81,LZA-Detektor,,11.535192 48.176132,11.535192,48.176132
2652,11140001,1140.0,Heß-/ Schleißheimer Str.,1.0,D21,LZA-Detektor,,11.560663 48.153423,11.560663,48.153423
2653,11140002,1140.0,Heß-/ Schleißheimer Str.,2.0,D41,LZA-Detektor,,11.561003 48.153343,11.561003,48.153343
2654,11147010,,,,,,,11.555168 48.186248,11.555168,48.186248
2655,11149001,1149.0,Hufelandstr./ Oberhofer Weg,1.0,D11,LZA-Detektor,,11.57503 48.192316,11.57503,48.192316
2656,11149002,1149.0,Hufelandstr./ Oberhofer Weg,2.0,D21,LZA-Detektor,,11.576042 48.192429,11.576042,48.192429
2657,11149004,1149.0,Hufelandstr./ Oberhofer Weg,4.0,D511,LZA-Detektor,,11.575635 48.192055,11.575635,48.192055
2658,11149005,1149.0,Hufelandstr./ Oberhofer Weg,5.0,D512,LZA-Detektor,,11.575552 48.19264,11.575552,48.19264
2659,11152001,1152.0,Weinberger-/ Benedikterstr.,1.0,D11,LZA-Detektor,,11.467553 48.14032,11.467553,48.14032
2660,11152002,1152.0,Weinberger-/ Benedikterstr.,2.0,D21,LZA-Detektor,,11.468582 48.14042,11.468582,48.14042
2661,11152003,1152.0,Weinberger-/ Benedikterstr.,3.0,D51,LZA-Detektor,,11.467859 48.140366,11.467859,48.140366
2662,11156001,1156.0,Max-Diamand-/ Schleißheimer Str.,1.0,D11,LZA-Detektor,,11.565308 48.19191,11.565308,48.19191
2663,11156002,1156.0,Max-Diamand-/ Schleißheimer Str.,2.0,D12,LZA-Detektor,,11.565353 48.191914,11.565353,48.191914
2664,11156003,1156.0,Max-Diamand-/ Schleißheimer Str.,3.0,D13,LZA-Detektor,,11.565436 48.191614,11.565436,48.191614
2665,11156004,1156.0,Max-Diamand-/ Schleißheimer Str.,4.0,D21,LZA-Detektor,,11.565814 48.191514,11.565814,48.191514
2666,11156005,1156.0,Max-Diamand-/ Schleißheimer Str.,5.0,D22,LZA-Detektor,,11.565894 48.191489,11.565894,48.191489
2667,11156006,1156.0,Max-Diamand-/ Schleißheimer Str.,6.0,D23,LZA-Detektor,,11.566118 48.191526,11.566118,48.191526
2668,11156007,1156.0,Max-Diamand-/ Schleißheimer Str.,7.0,D24,LZA-Detektor,,11.566193 48.191501,11.566193,48.191501
2669,11156008,1156.0,Max-Diamand-/ Schleißheimer Str.,8.0,D31,LZA-Detektor,,11.565662 48.19116,11.565662,48.19116
2670,11156009,1156.0,Max-Diamand-/ Schleißheimer Str.,9.0,D32,LZA-Detektor,,11.565627 48.191092,11.565627,48.191092
2671,11156010,1156.0,Max-Diamand-/ Schleißheimer Str.,10.0,D33,LZA-Detektor,,11.565585 48.191091,11.565585,48.191091
2672,11163001,1163.0,Helene-Wessel-Bogen / Maria-Probst-Str.,1.0,D11,LZA-Detektor,,11.598647 48.192814,11.598647,48.192814
2673,11163002,1163.0,Helene-Wessel-Bogen / Maria-Probst-Str.,2.0,D12,LZA-Detektor,,11.598649 48.192787,11.598649,48.192787
2674,11163003,1163.0,Helene-Wessel-Bogen / Maria-Probst-Str.,3.0,D21,LZA-Detektor,,11.599272 48.193303,11.599272,48.193303
2675,11163005,1163.0,Helene-Wessel-Bogen / Maria-Probst-Str.,5.0,D31,LZA-Detektor,,11.600061 48.192883,11.600061,48.192883
2676,11163006,1163.0,Helene-Wessel-Bogen / Maria-Probst-Str.,6.0,D32,LZA-Detektor,,11.600061 48.192855,11.600061,48.192855
2677,11175001,1175.0,Karl-Weinmair-/ Leopoldstr.,1.0,D11,LZA-Detektor,,11.585195 48.179773,11.585195,48.179773
2678,11175002,1175.0,Karl-Weinmair-/ Leopoldstr.,2.0,D12,LZA-Detektor,,11.585157 48.179728,11.585157,48.179728
2679,11175003,1175.0,Karl-Weinmair-/ Leopoldstr.,3.0,D13,LZA-Detektor,,11.585115 48.179726,11.585115,48.179726
2680,11175004,1175.0,Karl-Weinmair-/ Leopoldstr.,4.0,D21,LZA-Detektor,,11.584905 48.180599,11.584905,48.180599
2681,11175005,1175.0,Karl-Weinmair-/ Leopoldstr.,5.0,D22,LZA-Detektor,,11.584952 48.180602,11.584952,48.180602
2682,11175006,1175.0,Karl-Weinmair-/ Leopoldstr.,6.0,D23,LZA-Detektor,,11.585004 48.18056,11.585004,48.18056
2683,11175007,1175.0,Karl-Weinmair-/ Leopoldstr.,7.0,D24,LZA-Detektor,,11.585023 48.180325,11.585023,48.180325
2684,11175008,1175.0,Karl-Weinmair-/ Leopoldstr.,8.0,D31,LZA-Detektor,,11.585371 48.180208,11.585371,48.180208
2685,11175009,1175.0,Karl-Weinmair-/ Leopoldstr.,9.0,D32,LZA-Detektor,,11.58543 48.180186,11.58543,48.180186
2686,11175010,1175.0,Karl-Weinmair-/ Leopoldstr.,10.0,D33,LZA-Detektor,,11.585761 48.180212,11.585761,48.180212
2687,11175011,1175.0,Karl-Weinmair-/ Leopoldstr.,11.0,D34,LZA-Detektor,,11.585757 48.180186,11.585757,48.180186
2688,11177001,1177.0,Moosacher Str./ BMW Parkhaus,1.0,D11,LZA-Detektor,,11.555165 48.186327,11.555165,48.186327
2689,11177002,1177.0,Moosacher Str./ BMW Parkhaus,2.0,D12,LZA-Detektor,,11.555167 48.186301,11.555167,48.186301
2690,11177003,1177.0,Moosacher Str./ BMW Parkhaus,3.0,D13,LZA-Detektor,,11.55517 48.186273,11.55517,48.186273
2691,11177004,1177.0,Moosacher Str./ BMW Parkhaus,4.0,D21,LZA-Detektor,,11.55465 48.18602,11.55465,48.18602
2692,11177005,1177.0,Moosacher Str./ BMW Parkhaus,5.0,D22,LZA-Detektor,,11.554609 48.186018,11.554609,48.186018
2693,11177006,1177.0,Moosacher Str./ BMW Parkhaus,6.0,D23,LZA-Detektor,,11.554565 48.186017,11.554565,48.186017
2694,11177007,1177.0,Moosacher Str./ BMW Parkhaus,7.0,D31,LZA-Detektor,,11.553974 48.186086,11.553974,48.186086
2695,11177008,1177.0,Moosacher Str./ BMW Parkhaus,8.0,D32,LZA-Detektor,,11.553971 48.18612,11.553971,48.18612
2696,11177009,1177.0,Moosacher Str./ BMW Parkhaus,9.0,D41,LZA-Detektor,,11.554733 48.18621,11.554733,48.18621
2697,11180005,1180.0,Ackermann-/ Therese-Studer-Str.,5.0,D31,LZA-Detektor,,11.558199 48.168572,11.558199,48.168572
2698,11180006,1180.0,Ackermann-/ Therese-Studer-Str.,6.0,D32,LZA-Detektor,,11.558202 48.168595,11.558202,48.168595
2699,11185001,1185.0,Alfred-Arndt-/ Domagkstr.,1.0,D11,LZA-Detektor,,11.595369 48.183349,11.595369,48.183349
2700,11185002,1185.0,Alfred-Arndt-/ Domagkstr.,2.0,D21,LZA-Detektor,,11.595045 48.183245,11.595045,48.183245
2701,11185008,1185.0,Alfred-Arndt-/ Domagkstr.,8.0,D31,LZA-Detektor,,11.594464 48.183565,11.594464,48.183565
2702,11185009,1185.0,Alfred-Arndt-/ Domagkstr.,9.0,D51,LZA-Detektor,,11.596662 48.183003,11.596662,48.183003
2703,11185010,1185.0,Alfred-Arndt-/ Domagkstr.,10.0,D61,LZA-Detektor,,11.595835 48.183192,11.595835,48.183192
2704,11185011,1185.0,Alfred-Arndt-/ Domagkstr.,11.0,D71,LZA-Detektor,,11.596135 48.183285,11.596135,48.183285
2705,11185012,1185.0,Alfred-Arndt-/ Domagkstr.,12.0,D72,LZA-Detektor,,11.596199 48.183311,11.596199,48.183311
2706,11186001,1186.0,Domagk-/ Walter-Gropius-Str.,1.0,D11,LZA-Detektor,,11.598874 48.182117,11.598874,48.182117
2707,11186002,1186.0,Domagk-/ Walter-Gropius-Str.,2.0,D21,LZA-Detektor,,11.598536 48.182014,11.598536,48.182014
2708,11217001,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,1.0,D11,LZA-Detektor,,11.606674 48.18648,11.606674,48.18648
2709,11217002,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,2.0,D12,LZA-Detektor,,11.606668 48.18646,11.606668,48.18646
2710,11217003,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,3.0,D21,LZA-Detektor,,11.605871 48.186322,11.605871,48.186322
2711,11217004,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,4.0,D22,LZA-Detektor,,11.605803 48.186268,11.605803,48.186268
2712,11217005,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,5.0,D31,LZA-Detektor,,11.605123 48.18653,11.605123,48.18653
2713,11217006,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,6.0,D32,LZA-Detektor,,11.60513 48.18656,11.60513,48.18656
2714,11217007,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,7.0,D41,LZA-Detektor,,11.606003 48.18669,11.606003,48.18669
2715,11217008,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,8.0,D42,LZA-Detektor,,11.606052 48.186748,11.606052,48.186748
2716,11217009,,,,,,,11.605737 48.186615,11.605737,48.186615
2717,11219001,1219.0,Kölner Platz,1.0,D11,LZA-Detektor,,11.578324 48.170254,11.578324,48.170254
2718,11219002,1219.0,Kölner Platz,2.0,D12,LZA-Detektor,,11.578259 48.170227,11.578259,48.170227
2719,11219003,1219.0,Kölner Platz,3.0,D21,LZA-Detektor,,11.577842 48.169927,11.577842,48.169927
2720,11219004,1219.0,Kölner Platz,4.0,D31,LZA-Detektor,,11.577309 48.170038,11.577309,48.170038
2721,11219005,1219.0,Kölner Platz,5.0,D321,LZA-Detektor,,11.577501 48.170103,11.577501,48.170103
2722,11238001,1238.0,Arnulfstr./ ZOB,1.0,D11,LZA-Detektor,,11.551716 48.142956,11.551716,48.142956
2723,11238002,1238.0,Arnulfstr./ ZOB,2.0,D12,LZA-Detektor,,11.551708 48.142933,11.551708,48.142933
2724,11238003,1238.0,Arnulfstr./ ZOB,3.0,D21,LZA-Detektor,,11.550897 48.142904,11.550897,48.142904
2725,11238004,1238.0,Arnulfstr./ ZOB,4.0,D22,LZA-Detektor,,11.550848 48.142908,11.550848,48.142908
2726,11238005,1238.0,Arnulfstr./ ZOB,5.0,D31,LZA-Detektor,,11.549557 48.14331,11.549557,48.14331
2727,11238006,1238.0,Arnulfstr./ ZOB,6.0,D32,LZA-Detektor,,11.549568 48.143347,11.549568,48.143347
2728,11248001,1248.0,Allacher-/ Ambossstr.,1.0,D11,LZA-Detektor,,11.498131 48.176487,11.498131,48.176487
2729,11248002,1248.0,Allacher-/ Ambossstr.,2.0,D12,LZA-Detektor,,11.498103 48.176464,11.498103,48.176464
2730,11248003,1248.0,Allacher-/ Ambossstr.,3.0,D41,LZA-Detektor,,11.496301 48.17722,11.496301,48.17722
2731,11248004,1248.0,Allacher-/ Ambossstr.,4.0,D42,LZA-Detektor,,11.49633 48.177246,11.49633,48.177246
2732,11248005,1248.0,Allacher-/ Ambossstr.,5.0,D23,LZA-Detektor,,11.497453 48.176743,11.497453,48.176743
2733,11248006,1248.0,Allacher-/ Ambossstr.,6.0,D31,LZA-Detektor,,11.497637 48.176903,11.497637,48.176903
2734,11248007,1248.0,Allacher-/ Ambossstr.,7.0,D32,LZA-Detektor,,11.497672 48.17689,11.497672,48.17689
2735,11250001,1250.0,Freisinger Landstr./ Josef-Wirth-Weg,1.0,D21,LZA-Detektor,,11.626349 48.199245,11.626349,48.199245
2736,11250002,,,,,,,11.626704 48.19927,11.626704,48.19927
2737,11250003,1250.0,Freisinger Landstr./ Josef-Wirth-Weg,3.0,D41,LZA-Detektor,,11.626802 48.199184,11.626802,48.199184
2738,11267001,1267.0,Allacher-/ Hitlstr.,1.0,D511,LZA-Detektor,,11.48105 48.18049,11.48105,48.18049
2739,11267002,1267.0,Allacher-/ Hitlstr.,2.0,D512,LZA-Detektor,,11.481103 48.180397,11.481103,48.180397
2740,11269001,1269.0,Wotanstr./ Ambigon,1.0,D21,LZA-Detektor,,11.502931 48.14642,11.502931,48.14642
2741,11270009,1270.0,Lerchenauer-/ Wilhelmine-Reichard-Str.,9.0,D21,LZA-Detektor,,11.548986 48.190994,11.548986,48.190994
2742,11273001,1273.0,Barbara-/ Schwere-Reiter-Str.,1.0,D11,LZA-Detektor,,11.556303 48.161324,11.556303,48.161324
2743,11273002,1273.0,Barbara-/ Schwere-Reiter-Str.,2.0,D12,LZA-Detektor,,11.556303 48.16135,11.556303,48.16135
2744,11273003,1273.0,Barbara-/ Schwere-Reiter-Str.,3.0,D21,LZA-Detektor,,11.556664 48.161373,11.556664,48.161373
2745,11273004,1273.0,Barbara-/ Schwere-Reiter-Str.,4.0,D31,LZA-Detektor,,11.556907 48.16168,11.556907,48.16168
2746,11273005,1273.0,Barbara-/ Schwere-Reiter-Str.,5.0,D41,LZA-Detektor,,11.557541 48.16154,11.557541,48.16154
2747,11273006,1273.0,Barbara-/ Schwere-Reiter-Str.,6.0,D42,LZA-Detektor,,11.55754 48.161514,11.55754,48.161514
2748,11273007,1273.0,Barbara-/ Schwere-Reiter-Str.,7.0,D51,LZA-Detektor,,11.55718 48.1615,11.55718,48.1615
