,DETEKTO,LZANR,NAME,DET_IND,DET_NAM,dtctr_t,dtctr_l,geometry
2638,11122004,1122.0,Eversbuschstr./ Paul-Ehrlich-Weg,4.0,D22,LZA-Detektor,,POINT (11.457605 48.195065)
2639,11122005,1122.0,Eversbuschstr./ Paul-Ehrlich-Weg,5.0,D31,LZA-Detektor,,POINT (11.458011 48.195568)
2640,11125001,1125.0,Georg-Brauchle-Ring / Riesstr.,1.0,D11,LZA-Detektor,,POINT (11.5367135 48.1764233)
2641,11125002,1125.0,Georg-Brauchle-Ring / Riesstr.,2.0,D12,LZA-Detektor,,POINT (11.5370045 48.176392)
2642,11125003,1125.0,Georg-Brauchle-Ring / Riesstr.,3.0,D13,LZA-Detektor,,POINT (11.5370032 48.1763643)
2643,11125004,1125.0,Georg-Brauchle-Ring / Riesstr.,4.0,D21,LZA-Detektor,,POINT (11.5356701 48.1762561)
2644,11125005,1125.0,Georg-Brauchle-Ring / Riesstr.,5.0,D22,LZA-Detektor,,POINT (11.5356701 48.1762829)
2645,11125006,1125.0,Georg-Brauchle-Ring / Riesstr.,6.0,D23,LZA-Detektor,,POINT (11.5356728 48.1763097)
2646,11125007,1125.0,Georg-Brauchle-Ring / Riesstr.,7.0,D31,LZA-Detektor,,POINT (11.5360429 48.176333)
2647,11125008,1125.0,Georg-Brauchle-Ring / Riesstr.,8.0,D41,LZA-Detektor,,POINT (11.5362739 48.1765561)
2648,11125009,1125.0,Georg-Brauchle-Ring / Riesstr.,9.0,D42,LZA-Detektor,,POINT (11.5363134 48.1766232)
2649,11125010,1125.0,Georg-Brauchle-Ring / Riesstr.,10.0,D43,LZA-Detektor,,POINT (11.5362222 48.1765212)
2650,11125011,1125.0,Georg-Brauchle-Ring / Riesstr.,11.0,D71,LZA-Detektor,,POINT (11.5352339 48.1761653)
2651,11125012,1125.0,Georg-Brauchle-Ring / Riesstr.,12.0,D81,LZA-Detektor,,POINT (11.5351916 48.1761322)
2652,11140001,1140.0,Heß-/ Schleißheimer Str.,1.0,D21,LZA-Detektor,,POINT (11.560663 48.153423)
2653,11140002,1140.0,Heß-/ Schleißheimer Str.,2.0,D41,LZA-Detektor,,POINT (11.561003 48.153343)
2654,11147010,,,,,,,POINT (11.5551678 48.1862475)
2655,11149001,1149.0,Hufelandstr./ Oberhofer Weg,1.0,D11,LZA-Detektor,,POINT (11.5750298 48.1923161)
2656,11149002,1149.0,Hufelandstr./ Oberhofer Weg,2.0,D21,LZA-Detektor,,POINT (11.5760423 48.1924288)
2657,11149004,1149.0,Hufelandstr./ Oberhofer Weg,4.0,D511,LZA-Detektor,,POINT (11.5756347 48.1920549)
2658,11149005,1149.0,Hufelandstr./ Oberhofer Weg,5.0,D512,LZA-Detektor,,POINT (11.5755516 48.1926405)
2659,11152001,1152.0,Weinberger-/ Benedikterstr.,1.0,D11,LZA-Detektor,,POINT (11.467553 48.14032)
2660,11152002,1152.0,Weinberger-/ Benedikterstr.,2.0,D21,LZA-Detektor,,POINT (11.468582 48.14042)
2661,11152003,1152.0,Weinberger-/ Benedikterstr.,3.0,D51,LZA-Detektor,,POINT (11.467859 48.140366)
2662,11156001,1156.0,Max-Diamand-/ Schleißheimer Str.,1.0,D11,LZA-Detektor,,POINT (11.5653075 48.1919099)
2663,11156002,1156.0,Max-Diamand-/ Schleißheimer Str.,2.0,D12,LZA-Detektor,,POINT (11.5653531 48.1919135)
2664,11156003,1156.0,Max-Diamand-/ Schleißheimer Str.,3.0,D13,LZA-Detektor,,POINT (11.5654362 48.191614)
2665,11156004,1156.0,Max-Diamand-/ Schleißheimer Str.,4.0,D21,LZA-Detektor,,POINT (11.5658144 48.1915138)
2666,11156005,1156.0,Max-Diamand-/ Schleißheimer Str.,5.0,D22,LZA-Detektor,,POINT (11.5658935 48.1914888)
2667,11156006,1156.0,Max-Diamand-/ Schleißheimer Str.,6.0,D23,LZA-Detektor,,POINT (11.5661175 48.1915263)
2668,11156007,1156.0,Max-Diamand-/ Schleißheimer Str.,7.0,D24,LZA-Detektor,,POINT (11.5661926 48.1915013)
2669,11156008,1156.0,Max-Diamand-/ Schleißheimer Str.,8.0,D31,LZA-Detektor,,POINT (11.5656615 48.1911597)
2670,11156009,1156.0,Max-Diamand-/ Schleißheimer Str.,9.0,D32,LZA-Detektor,,POINT (11.5656267 48.1910918)
2671,11156010,1156.0,Max-Diamand-/ Schleißheimer Str.,10.0,D33,LZA-Detektor,,POINT (11.5655851 48.1910909)
2672,11163001,1163.0,Helene-Wessel-Bogen / Maria-Probst-Str.,1.0,D11,LZA-Detektor,,POINT (11.5986473 48.1928139)
2673,11163002,1163.0,Helene-Wessel-Bogen / Maria-Probst-Str.,2.0,D12,LZA-Detektor,,POINT (11.5986486 48.1927871)
2674,11163003,1163.0,Helene-Wessel-Bogen / Maria-Probst-Str.,3.0,D21,LZA-Detektor,,POINT (11.5992723 48.193303)
2675,11163005,1163.0,Helene-Wessel-Bogen / Maria-Probst-Str.,5.0,D31,LZA-Detektor,,POINT (11.6000608 48.1928828)
2676,11163006,1163.0,Helene-Wessel-Bogen / Maria-Probst-Str.,6.0,D32,LZA-Detektor,,POINT (11.6000608 48.1928551)
2677,11175001,1175.0,Karl-Weinmair-/ Leopoldstr.,1.0,D11,LZA-Detektor,,POINT (11.5851952 48.1797727)
2678,11175002,1175.0,Karl-Weinmair-/ Leopoldstr.,2.0,D12,LZA-Detektor,,POINT (11.585157 48.1797275)
2679,11175003,1175.0,Karl-Weinmair-/ Leopoldstr.,3.0,D13,LZA-Detektor,,POINT (11.5851148 48.1797257)
2680,11175004,1175.0,Karl-Weinmair-/ Leopoldstr.,4.0,D21,LZA-Detektor,,POINT (11.5849049 48.180599)
2681,11175005,1175.0,Karl-Weinmair-/ Leopoldstr.,5.0,D22,LZA-Detektor,,POINT (11.5849518 48.1806025)
2682,11175006,1175.0,Karl-Weinmair-/ Leopoldstr.,6.0,D23,LZA-Detektor,,POINT (11.5850041 48.1805605)
2683,11175007,1175.0,Karl-Weinmair-/ Leopoldstr.,7.0,D24,LZA-Detektor,,POINT (11.5850229 48.1803253)
2684,11175008,1175.0,Karl-Weinmair-/ Leopoldstr.,8.0,D31,LZA-Detektor,,POINT (11.5853707 48.180208)
2685,11175009,1175.0,Karl-Weinmair-/ Leopoldstr.,9.0,D32,LZA-Detektor,,POINT (11.5854297 48.1801856)
2686,11175010,1175.0,Karl-Weinmair-/ Leopoldstr.,10.0,D33,LZA-Detektor,,POINT (11.585761 48.1802116)
2687,11175011,1175.0,Karl-Weinmair-/ Leopoldstr.,11.0,D34,LZA-Detektor,,POINT (11.585757 48.1801856)
2688,11177001,1177.0,Moosacher Str./ BMW Parkhaus,1.0,D11,LZA-Detektor,,POINT (11.5551647 48.1863268)
2689,11177002,1177.0,Moosacher Str./ BMW Parkhaus,2.0,D12,LZA-Detektor,,POINT (11.5551673 48.1863009)
2690,11177003,1177.0,Moosacher Str./ BMW Parkhaus,3.0,D13,LZA-Detektor,,POINT (11.55517 48.1862732)
2691,11177004,1177.0,Moosacher Str./ BMW Parkhaus,4.0,D21,LZA-Detektor,,POINT (11.5546497 48.1860202)
2692,11177005,1177.0,Moosacher Str./ BMW Parkhaus,5.0,D22,LZA-Detektor,,POINT (11.5546094 48.1860175)
2693,11177006,1177.0,Moosacher Str./ BMW Parkhaus,6.0,D23,LZA-Detektor,,POINT (11.5545652 48.1860166)
2694,11177007,1177.0,Moosacher Str./ BMW Parkhaus,7.0,D31,LZA-Detektor,,POINT (11.5539738 48.1860863)
2695,11177008,1177.0,Moosacher Str./ BMW Parkhaus,8.0,D32,LZA-Detektor,,POINT (11.5539711 48.1861203)
2696,11177009,1177.0,Moosacher Str./ BMW Parkhaus,9.0,D41,LZA-Detektor,,POINT (11.5547332 48.18621)
2697,11180005,1180.0,Ackermann-/ Therese-Studer-Str.,5.0,D31,LZA-Detektor,,POINT (11.558199 48.168572)
2698,11180006,1180.0,Ackermann-/ Therese-Studer-Str.,6.0,D32,LZA-Detektor,,POINT (11.558202 48.168595)
2699,11185001,1185.0,Alfred-Arndt-/ Domagkstr.,1.0,D11,LZA-Detektor,,POINT (11.5953693 48.1833489)
2700,11185002,1185.0,Alfred-Arndt-/ Domagkstr.,2.0,D21,LZA-Detektor,,POINT (11.5950448 48.1832447)
2701,11185008,1185.0,Alfred-Arndt-/ Domagkstr.,8.0,D31,LZA-Detektor,,POINT (11.5944641 48.1835648)
2702,11185009,1185.0,Alfred-Arndt-/ Domagkstr.,9.0,D51,LZA-Detektor,,POINT (11.5966621 48.1830032)
2703,11185010,1185.0,Alfred-Arndt-/ Domagkstr.,10.0,D61,LZA-Detektor,,POINT (11.5958346 48.1831919)
2704,11185011,1185.0,Alfred-Arndt-/ Domagkstr.,11.0,D71,LZA-Detektor,,POINT (11.596135 48.1832852)
2705,11185012,1185.0,Alfred-Arndt-/ Domagkstr.,12.0,D72,LZA-Detektor,,POINT (11.5961994 48.1833111)
2706,11186001,1186.0,Domagk-/ Walter-Gropius-Str.,1.0,D11,LZA-Detektor,,POINT (11.598874 48.182117)
2707,11186002,1186.0,Domagk-/ Walter-Gropius-Str.,2.0,D21,LZA-Detektor,,POINT (11.5985365 48.182014)
2708,11217001,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,1.0,D11,LZA-Detektor,,POINT (11.606674 48.18648)
2709,11217002,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,2.0,D12,LZA-Detektor,,POINT (11.6066675 48.18646)
2710,11217003,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,3.0,D21,LZA-Detektor,,POINT (11.6058713 48.1863217)
2711,11217004,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,4.0,D22,LZA-Detektor,,POINT (11.6058029 48.186268)
2712,11217005,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,5.0,D31,LZA-Detektor,,POINT (11.605123 48.18653)
2713,11217006,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,6.0,D32,LZA-Detektor,,POINT (11.60513 48.18656)
2714,11217007,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,7.0,D41,LZA-Detektor,,POINT (11.6060028 48.18669)
2715,11217008,1217.0,Frankfurter Ring / Joseph-Dollinger-Bogen,8.0,D42,LZA-Detektor,,POINT (11.6060524 48.1867482)
2716,11217009,,,,,,,POINT (11.605737 48.186615)
2717,11219001,1219.0,Kölner Platz,1.0,D11,LZA-Detektor,,POINT (11.5783244 48.1702541)
2718,11219002,1219.0,Kölner Platz,2.0,D12,LZA-Detektor,,POINT (11.5782587 48.1702273)
2719,11219003,1219.0,Kölner Platz,3.0,D21,LZA-Detektor,,POINT (11.5778416 48.1699268)
2720,11219004,1219.0,Kölner Platz,4.0,D31,LZA-Detektor,,POINT (11.5773091 48.1700377)
2721,11219005,1219.0,Kölner Platz,5.0,D321,LZA-Detektor,,POINT (11.5775009 48.170103)
2722,11238001,1238.0,Arnulfstr./ ZOB,1.0,D11,LZA-Detektor,,POINT (11.551716 48.142956)
2723,11238002,1238.0,Arnulfstr./ ZOB,2.0,D12,LZA-Detektor,,POINT (11.551708 48.142933)
2724,11238003,1238.0,Arnulfstr./ ZOB,3.0,D21,LZA-Detektor,,POINT (11.5508966 48.1429044)
2725,11238004,1238.0,Arnulfstr./ ZOB,4.0,D22,LZA-Detektor,,POINT (11.5508483 48.142908)
2726,11238005,1238.0,Arnulfstr./ ZOB,5.0,D31,LZA-Detektor,,POINT (11.549557 48.14331)
2727,11238006,1238.0,Arnulfstr./ ZOB,6.0,D32,LZA-Detektor,,POINT (11.549568 48.143347)
2728,11248001,1248.0,Allacher-/ Ambossstr.,1.0,D11,LZA-Detektor,,POINT (11.498131 48.176487)
2729,11248002,1248.0,Allacher-/ Ambossstr.,2.0,D12,LZA-Detektor,,POINT (11.498103 48.176464)
2730,11248003,1248.0,Allacher-/ Ambossstr.,3.0,D41,LZA-Detektor,,POINT (11.496301 48.17722)
2731,11248004,1248.0,Allacher-/ Ambossstr.,4.0,D42,LZA-Detektor,,POINT (11.49633 48.177246)
2732,11248005,1248.0,Allacher-/ Ambossstr.,5.0,D23,LZA-Detektor,,POINT (11.497453 48.176743)
2733,11248006,1248.0,Allacher-/ Ambossstr.,6.0,D31,LZA-Detektor,,POINT (11.497637 48.176903)
2734,11248007,1248.0,Allacher-/ Ambossstr.,7.0,D32,LZA-Detektor,,POINT (11.497672 48.17689)
2735,11250001,1250.0,Freisinger Landstr./ Josef-Wirth-Weg,1.0,D21,LZA-Detektor,,POINT (11.626349 48.199245)
2736,11250002,,,,,,,POINT (11.626704 48.19927)
2737,11250003,1250.0,Freisinger Landstr./ Josef-Wirth-Weg,3.0,D41,LZA-Detektor,,POINT (11.6268015 48.199184)
2738,11267001,1267.0,Allacher-/ Hitlstr.,1.0,D511,LZA-Detektor,,POINT (11.4810505 48.18049)
2739,11267002,1267.0,Allacher-/ Hitlstr.,2.0,D512,LZA-Detektor,,POINT (11.481103 48.180397)
2740,11269001,1269.0,Wotanstr./ Ambigon,1.0,D21,LZA-Detektor,,POINT (11.502931 48.14642)
2741,11270009,1270.0,Lerchenauer-/ Wilhelmine-Reichard-Str.,9.0,D21,LZA-Detektor,,POINT (11.5489855 48.190994)
2742,11273001,1273.0,Barbara-/ Schwere-Reiter-Str.,1.0,D11,LZA-Detektor,,POINT (11.556303 48.161324)
2743,11273002,1273.0,Barbara-/ Schwere-Reiter-Str.,2.0,D12,LZA-Detektor,,POINT (11.556303 48.16135)
2744,11273003,1273.0,Barbara-/ Schwere-Reiter-Str.,3.0,D21,LZA-Detektor,,POINT (11.5566635 48.161373)
2745,11273004,1273.0,Barbara-/ Schwere-Reiter-Str.,4.0,D31,LZA-Detektor,,POINT (11.556907 48.16168)
2746,11273005,1273.0,Barbara-/ Schwere-Reiter-Str.,5.0,D41,LZA-Detektor,,POINT (11.557541 48.16154)
2747,11273006,1273.0,Barbara-/ Schwere-Reiter-Str.,6.0,D42,LZA-Detektor,,POINT (11.55754 48.161514)
2748,11273007,1273.0,Barbara-/ Schwere-Reiter-Str.,7.0,D51,LZA-Detektor,,POINT (11.55718 48.1615)
2749,11273008,1273.0,Barbara-/ Schwere-Reiter-Str.,8.0,D61,LZA-Detektor,,POINT (11.556938 48.161198)
2750,11273009,,,,,,,POINT (11.556786 48.161488)
2751,11273010,,,,,,,POINT (11.557056 48.161293)
2752,11278001,1278.0,Frankfurter Ring / Max-Bill-Str. (Ost),1.0,D11,LZA-Detektor,,POINT (11.5996347 48.1872684)
2753,11278002,1278.0,Frankfurter Ring / Max-Bill-Str. (Ost),2.0,D12,LZA-Detektor,,POINT (11.5996267 48.187238)
2754,11278003,1278.0,Frankfurter Ring / Max-Bill-Str. (Ost),3.0,D13,LZA-Detektor,,POINT (11.5991171 48.1872719)
2755,11278004,1278.0,Frankfurter Ring / Max-Bill-Str. (Ost),4.0,D31,LZA-Detektor,,POINT (11.5988757 48.1870904)
2756,11278005,1278.0,Frankfurter Ring / Max-Bill-Str. (Ost),5.0,D32,LZA-Detektor,,POINT (11.5988194 48.1870171)
2757,11278006,1278.0,Frankfurter Ring / Max-Bill-Str. (Ost),6.0,D41,LZA-Detektor,,POINT (11.598374 48.1872555)
2758,11278007,1278.0,Frankfurter Ring / Max-Bill-Str. (Ost),7.0,D42,LZA-Detektor,,POINT (11.5981245 48.1873065)
2759,11278008,1278.0,Frankfurter Ring / Max-Bill-Str. (Ost),8.0,D43,LZA-Detektor,,POINT (11.5981326 48.1873378)
2760,11279001,1279.0,Frankfurter Ring / Max-Bill-Str. (West),1.0,D11,LZA-Detektor,,POINT (11.5934407 48.1879227)
2761,11279002,1279.0,Frankfurter Ring / Max-Bill-Str. (West),2.0,D12,LZA-Detektor,,POINT (11.5934354 48.1878977)
2762,11279003,1279.0,Frankfurter Ring / Max-Bill-Str. (West),3.0,D13,LZA-Detektor,,POINT (11.5929512 48.1878905)
2763,11279004,1279.0,Frankfurter Ring / Max-Bill-Str. (West),4.0,D31,LZA-Detektor,,POINT (11.5929137 48.1876983)
2764,11279005,1279.0,Frankfurter Ring / Max-Bill-Str. (West),5.0,D32,LZA-Detektor,,POINT (11.5928533 48.187633)
2765,11279006,1279.0,Frankfurter Ring / Max-Bill-Str. (West),6.0,D41,LZA-Detektor,,POINT (11.5924832 48.1878288)
2766,11279007,1279.0,Frankfurter Ring / Max-Bill-Str. (West),7.0,D42,LZA-Detektor,,POINT (11.5922941 48.1878601)
2767,11279008,1279.0,Frankfurter Ring / Max-Bill-Str. (West),8.0,D43,LZA-Detektor,,POINT (11.5922955 48.1878896)
2768,11289001,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,1.0,D11,LZA-Detektor,,POINT (11.5877939 48.2128558)
2769,11289002,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,2.0,D12,LZA-Detektor,,POINT (11.5877456 48.2128594)
2770,11289003,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,3.0,D13,LZA-Detektor,,POINT (11.5876973 48.2128647)
2771,11289004,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,4.0,D21,LZA-Detektor,,POINT (11.5876826 48.2130819)
2772,11289005,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,5.0,D31,LZA-Detektor,,POINT (11.5875887 48.213745)
2773,11289006,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,6.0,D32,LZA-Detektor,,POINT (11.5876383 48.2137441)
2774,11289007,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,7.0,D33,LZA-Detektor,,POINT (11.5876879 48.213745)
2775,11289008,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,8.0,D41,LZA-Detektor,,POINT (11.5877174 48.2134939)
2776,11289009,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,9.0,D42,LZA-Detektor,,POINT (11.5877496 48.2140229)
2777,11289010,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,10.0,D51,LZA-Detektor,,POINT (11.5881627 48.213325)
2778,11289011,1289.0,Ingolstädter Str./ Sportgelände FC Bayern,11.0,D52,LZA-Detektor,,POINT (11.5881667 48.2133)
2779,11306007,,,,,,,POINT (11.416162 48.1566)
2780,11306009,1306.0,Alto-/ Fabrikstr.,9.0,D11,LZA-Detektor,,POINT (11.416415 48.15629)
2781,11306010,1306.0,Alto-/ Fabrikstr.,10.0,D21,LZA-Detektor,,POINT (11.415911 48.156937)
2782,11313001,1313.0,Maria-Probst-Str./ Zufahrt Baumarkt,1.0,D11,LZA-Detektor,,POINT (11.6051335 48.1987083)
2783,11313002,1313.0,Maria-Probst-Str./ Zufahrt Baumarkt,2.0,D12,LZA-Detektor,,POINT (11.6050047 48.1985491)
2784,11313003,1313.0,Maria-Probst-Str./ Zufahrt Baumarkt,3.0,D13,LZA-Detektor,,POINT (11.6049645 48.198559)
2785,11313004,1313.0,Maria-Probst-Str./ Zufahrt Baumarkt,4.0,D21,LZA-Detektor,,POINT (11.6052689 48.199477)
2786,11313005,1313.0,Maria-Probst-Str./ Zufahrt Baumarkt,5.0,D22,LZA-Detektor,,POINT (11.6051925 48.1991338)
2787,11313006,1313.0,Maria-Probst-Str./ Zufahrt Baumarkt,6.0,D31,LZA-Detektor,,POINT (11.6054607 48.1990138)
2788,11313007,1313.0,Maria-Probst-Str./ Zufahrt Baumarkt,7.0,D32,LZA-Detektor,,POINT (11.605446 48.1989879)
2789,11315005,1315.0,Leopold-/ Heckscherstr.,5.0,D311,LZA-Detektor,,POINT (11.5858955 48.172347)
2790,11319001,1319.0,Edmund-Rumpler-Str./ Lilienthalallee,1.0,D11,LZA-Detektor,,POINT (11.608638 48.19452)
2791,11319002,1319.0,Edmund-Rumpler-Str./ Lilienthalallee,2.0,D12,LZA-Detektor,,POINT (11.608717 48.194767)
2792,11319003,1319.0,Edmund-Rumpler-Str./ Lilienthalallee,3.0,D21,LZA-Detektor,,POINT (11.608617 48.19499)
2793,11319004,1319.0,Edmund-Rumpler-Str./ Lilienthalallee,4.0,D22,LZA-Detektor,,POINT (11.6085615 48.195034)
2794,11319006,1319.0,Edmund-Rumpler-Str./ Lilienthalallee,6.0,D32,LZA-Detektor,,POINT (11.608935 48.19519)
2795,11319007,1319.0,Edmund-Rumpler-Str./ Lilienthalallee,7.0,D41,LZA-Detektor,,POINT (11.609094 48.19493)
2796,11320001,1320.0,Oertelplatz,1.0,D31,LZA-Detektor,,POINT (11.467132 48.190205)
2797,11337001,1337.0,Landaubogen / Siegenburger Str.,1.0,D21,LZA-Detektor,,POINT (11.530061 48.12903)
2798,11337002,1337.0,Landaubogen / Siegenburger Str.,2.0,D41,LZA-Detektor,,POINT (11.530254 48.12928)
2799,11338008,1338.0,Georg-Zech-Allee / Lerchenauer Str.,8.0,D11,LZA-Detektor,,POINT (11.5331955 48.20801)
2800,11338009,1338.0,Georg-Zech-Allee / Lerchenauer Str.,9.0,D21,LZA-Detektor,,POINT (11.532771 48.208385)
2801,11338010,1338.0,Georg-Zech-Allee / Lerchenauer Str.,10.0,D31,LZA-Detektor,,POINT (11.53277 48.208805)
2802,11338011,1338.0,Georg-Zech-Allee / Lerchenauer Str.,11.0,D41,LZA-Detektor,,POINT (11.533072 48.20835)
2803,11338012,,,,,,,POINT (11.533132 48.20833)
2804,11653003,,,,,,,POINT (11.5944235 48.170982)
2805,14043001,,,,,Doppelschleife,lane1,POINT (11.618226 48.207565)
2806,14043003,,,,,Doppelschleife,lane1,POINT (11.619653 48.207764)
2807,14043004,,,,,Doppelschleife,lane1,POINT (11.619681 48.20781)
2808,14043005,,,,,Doppelschleife,lane1,POINT (11.619898 48.20941)
2809,14043006,,,,,Doppelschleife,lane2,POINT (11.619938 48.209396)
2810,14043007,,,,,Doppelschleife,lane1,POINT (11.620275 48.210182)
2811,14043008,,,,,Doppelschleife,lane1,POINT (11.620292 48.210197)
2812,14043009,,,,,Doppelschleife,lane1,POINT (11.621344 48.21035)
2813,14043010,,,,,Doppelschleife,lane2,POINT (11.621346 48.21038)
2814,14043011,,,,,Doppelschleife,lane1,POINT (11.621931 48.210323)
2815,14043012,,,,,Doppelschleife,lane2,POINT (11.621947 48.210354)
2816,14043013,,,,,Doppelschleife,lane3,POINT (11.621961 48.21038)
2817,14043014,,,,,Doppelschleife,lane1,POINT (11.621907 48.210487)
2818,14043015,,,,,Doppelschleife,lane2,POINT (11.621897 48.210457)
2819,14043016,,,,,Doppelschleife,lane1,POINT (11.624351 48.21337)
2820,14043017,,,,,Doppelschleife,lane2,POINT (11.624287 48.213413)
2821,14043018,,,,,Doppelschleife,lane3,POINT (11.624211 48.213406)
2822,14043020,,,,,Doppelschleife,lane1,POINT (11.623836 48.21351)
2823,14043021,,,,,Doppelschleife,lane2,POINT (11.623932 48.21351)
2824,14043022,,,,,Doppelschleife,lane3,POINT (11.624007 48.213493)
2825,14043023,,,,,Doppelschleife,lane1,POINT (11.62507 48.2147)
2826,14043024,,,,,Doppelschleife,lane2,POINT (11.624984 48.21473)
2827,14043025,,,,,Doppelschleife,lane3,POINT (11.624919 48.214752)
2828,14043027,,,,,Doppelschleife,lane1,POINT (11.624544 48.2148)
2829,14043028,,,,,Doppelschleife,lane2,POINT (11.62463 48.214794)
2830,14043029,,,,,Doppelschleife,lane3,POINT (11.624716 48.21478)
2831,14043030,,,,,Doppelschleife,lane1,POINT (11.62567 48.21576)
2832,14043031,,,,,Doppelschleife,lane2,POINT (11.625585 48.215786)
2833,14043032,,,,,Doppelschleife,lane3,POINT (11.625509 48.21581)
2834,14043034,,,,,Doppelschleife,lane1,POINT (11.625155 48.215893)
2835,14043035,,,,,Doppelschleife,lane2,POINT (11.625231 48.21588)
2836,14043036,,,,,Doppelschleife,lane3,POINT (11.625327 48.21586)
2837,14043037,,,,,Doppelschleife,lane1,POINT (11.626271 48.217087)
2838,14043038,,,,,Doppelschleife,lane2,POINT (11.626357 48.21706)
2839,14043039,,,,,Doppelschleife,lane1,POINT (11.6258955 48.21719)
2840,14043040,,,,,Doppelschleife,lane2,POINT (11.625959 48.217167)
2841,14043041,,,,,Doppelschleife,lane3,POINT (11.625994 48.217144)
2842,14043042,,,,,Doppelschleife,lane1,POINT (11.626216 48.21774)
2843,14043044,,,,,Doppelschleife,lane1,POINT (11.626637 48.21851)
2844,14043045,,,,,Doppelschleife,lane2,POINT (11.626688 48.218494)
2845,14043046,,,,,Doppelschleife,lane3,POINT (11.62673 48.218483)
2846,14043047,,,,,Doppelschleife,lane1,POINT (11.627279 48.22042)
2847,14043048,,,,,Doppelschleife,lane2,POINT (11.62722 48.220394)
2848,14043049,,,,,Doppelschleife,lane1,POINT (11.626045 48.2212)
2849,14043050,,,,,Doppelschleife,lane1,POINT (11.626116 48.221252)
2850,14043051,,,,,Doppelschleife,lane2,POINT (11.626075 48.221222)
2851,14043052,,,,,Doppelschleife,lane1,POINT (11.626159 48.221336)
2852,14043053,,,,,Doppelschleife,lane1,POINT (11.624606 48.2218)
2853,14043054,,,,,Doppelschleife,lane1,POINT (11.624642 48.221775)
2854,14043055,,,,,Doppelschleife,lane1,POINT (11.623278 48.22296)
2855,14043056,,,,,Doppelschleife,lane1,POINT (11.623261 48.22293)
2856,14043057,,,,,Doppelschleife,lane1,POINT (11.62324 48.22287)
2857,14043058,,,,,Doppelschleife,lane2,POINT (11.623219 48.222836)
2858,14043059,,,,,Doppelschleife,lane1,POINT (11.623004 48.222633)
2859,14043060,,,,,Doppelschleife,lane2,POINT (11.62301 48.22266)
2860,14043061,,,,,Doppelschleife,lane1,POINT (11.623041 48.22269)
2861,14043062,,,,,Doppelschleife,lane2,POINT (11.623063 48.222717)
2862,14043063,,,,,Doppelschleife,lane1,POINT (11.622654 48.22261)
2863,14043064,,,,,Doppelschleife,lane1,POINT (11.621236 48.223118)
2864,14043065,,,,,Doppelschleife,lane2,POINT (11.618617 48.211372)
2865,14043066,,,,,Doppelschleife,lane1,POINT (11.618653 48.211468)
2866,106670010,,,,,,,POINT (11.5412494 48.1859798)
2867,106910004,,,,,,,POINT (11.5534281 48.1829743)
2868,110410001,,,,,,,POINT (11.5972456 48.1928479)
2869,10278011,,,,,,,POINT (11.50810853914578 48.112484440303554)
2870,10278012,,,,,,,POINT (11.508087620037815 48.11251895109859)
2871,10278013,,,,,,,POINT (11.507520663462508 48.11256807439474)
2872,10278014,,,,,,,POINT (11.507532565222677 48.112540622904675)
2873,10252017,,,,,,,POINT (11.619996646978306 48.12011366286752)
2874,10252018,,,,,,,POINT (11.619959464407101 48.120119454660674)
2875,10252017,,,,,,,
2876,10252019,,,,,,,POINT (11.6199160847407 48.120125246455856)
2877,10252001,,,,,,,POINT (11.620040026644705 48.11986047677813)
2878,10252002,,,,,,,POINT (11.620002844073504 48.11987123303007)
2879,10252003,,,,,,,POINT (11.619963182664225 48.11987867965523)
2880,10252020,,,,,,,POINT (11.619571526247572 48.12043717542689)
2881,10252021,,,,,,,POINT (11.61955665321909 48.12040407960523)
2882,10252007,,,,,,,POINT (11.619400486420046 48.12036767417678)
2883,10252006,,,,,,,POINT (11.619301332896843 48.12035774541908)
2884,10252005,,,,,,,POINT (11.619298854058762 48.12033954269165)
2885,10252004,,,,,,,POINT (11.619400486420046 48.1203097563965)
2886,10252008,,,,,,,POINT (11.620199911700874 48.120855835730154)
2887,10252009,,,,,,,POINT (11.620238333691116 48.120851698787334)
2888,10252010,,,,,,,POINT (11.620282952776558 48.120845079678105)
2889,10252022,,,,,,,POINT (11.62055686438441 48.120238600177075)
2890,10252023,,,,,,,POINT (11.620564300898652 48.1202733509012)
2891,10252011,,,,,,,POINT (11.62087911333482 48.12042890147348)
2892,10252012,,,,,,,POINT (11.621060068514666 48.120392496062614)
2893,10252013,,,,,,,POINT (11.621057589676587 48.12036932896953)
